127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:00 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:01 +0530] "GET null HTTP/1.1" 400 2166
127.0.0.1 - - [28/Apr/2023:00:58:01 +0530] "GET null HTTP/1.1" 400 2154
127.0.0.1 - - [28/Apr/2023:00:58:01 +0530] "GET null HTTP/1.1" 400 2158
127.0.0.1 - - [28/Apr/2023:00:58:01 +0530] "GET /login HTTP/1.1" 404 756
127.0.0.1 - - [28/Apr/2023:00:58:01 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:01 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:01 +0530] "POST / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:01 +0530] "POST /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:01 +0530] "POST /login HTTP/1.1" 404 756
127.0.0.1 - - [28/Apr/2023:00:58:01 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:01 +0530] "GET /:undefined HTTP/1.1" 404 761
127.0.0.1 - - [28/Apr/2023:00:58:01 +0530] "GET / HTTP/1.1" 404 751
127.0.0.1 - - [28/Apr/2023:00:58:01 +0530] "GET /:undefined HTTP/1.1" 404 761
